source, question, answer, rating
3-4-18-generation,-13401-23012-40-1-2-3023-40-23-40-1240-12301-3401-2-401230-1-3-40-1-230-2-340234013401-3-40-13-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-401230-12402-340-2-3402340-1-2-301-2-30134012-40-1-240-1-3-40-123023-40-23401-2-401-23013-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-12-40-1-2302-340-23401-340-13-401-2-40-1230-1-2-302340-1340-1240-23-40-1-3-401-3-401-23013-40-2-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-40-12-401230-1-240-134013-402-3-401-2-301-2401-23012-301340-1-340-2-340-1-2302340-12-3012-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1230-12-40-12301-3402-3401-3-40-1-240-2-3-402-3-4012-401240-2-34012-30-1-2-40-1-230-1-3-40-12-301-2-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2401-2301-34013-40-12-40-1240-13-401340-1-2-301-2-40124023-40-2340-1-340-2-3401-3-4012-40-12300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2340-2340-1230-1-340-1-2-4012-40-1-240-12-301-3-40-23-401-2-301-2401-34012-301-2-40134023-402-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-230-12-30-1-2-302-3401-2401-340-234012-401-3-40-13402340-23-40-1-340-12-402-3-401240-124013-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2-401-3-40-1-3-40-1230-12-3012301-2401-230-1-2-30-1-23012-40-1-240-2-3-40-13-4012-30-12401-2-3023400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,12402-3-401230-1230-1240-2-3-401-240-1-2-4013-40-1-340-2340-23-40-1340-2-3401-3-401-2-30-1-2301-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-401-3401-2-40-12401240234012-30-2340-12-301-3-40-1-3-4013-40-13-40-12-40-1-2401-2401340-1-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-340-1-240-12-301-2-40-1340-2-340-123012-302-3-40-1-3401-2-30-13-4012401340-1-2301230-12-4023-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,12-401340-1-340-23-4012401-2402340-2-3-401-3-401-340-1-2401-2-40-1-3-4012-302-34013-40-12-40-1-2-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-340-1-3401-240-1-2-30-23-4012-40-12-30-1-2-40-12-40-2-3-4012301-2301-2-30-2340-1-2402-3-40-2-3401-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-2340-23-401-3-4012302-3-401-2-40-1-3-401-2-301340-1-2-40-134013-4023-401-240-1-2-30234012-30-12-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-240-1-340-1230-1-2402-3-40-12-30-124012-401-2-40-2-34023-4013401230-1-2-4023401-340-23401-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-340123012-301-23013-40-1-2-40-12-301-340-13-40-23401-3-401-2-40-1-24012-40-13401340-2-34023-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-13-40-1-34012-301-3-40-12-30-1-2301-2-302-340-23-40-1-2401-2301340-2-340-2340123023-40-1230-12400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-2-3-401-2-401240-2340-1-2-30-23-4012-402-3-401-240-1-240-1-230-13401-2301230-13-40-2-3401-2-3012-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-230-1-3401-2-40-1-2-40-1-240-2-3-40-13-40-1240-1-3-4012-301-2-30-12-301-34023402-340-2340-23-401-3-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-234012-402-3402340-1340-13-4023-4012-30134012302-3-401-2-40-2-34013-40-2-3-401-2-301-340-12400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,12-30-2340-2-340-1-340234012-40-2-3-40-12-30-1-2401-3401-230-23-40-1230-12-40-1-2-30-1-3-40-124012300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-402-3-40-2340-1-240-13-401-3-401-2301-2401-2-30-23-40-1-2-3013-4012-401340-2-340-1340-1-230-2-3-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2-40-2-340-1230-13-401-2-30-1-340-23-401230-23401240-1-3-401-230-12-3023401-240-12-401-340-1-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2301230-124013-401-24012-3012-401240-12-40-1-340-2-3401340-1-2401-3-40-1-2-301-2-302-340-13400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,13-4012401-240-1-2-30-1240-2-3-40-1-3-40-13-401-230-2-340-1-2-40-1230-13401-3-4023401-34012-30-1-2300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-34023-40-1-2401-240-12401240-1-2-40-1-34012-40-2340-1-2-30-23-40-12-301-2-402-34013-40-1230-13-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1240-2-34013401-2-301-2-40-12-30-1-340-134023-40-2340-12302-340-1-3-401-240-23-40-1-2-30-13-40-1-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2-301-2-40-1230-23-40-12-301340-2-3-40-1-3-40-2-3402-3401-240-1-3401-3-4012-302-3-401-230234013-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-240-1-2-40-23-40-2-3-40-1-340-1-2-30-2-3401-230-1240-1-24013-401-2-401-2-30-1-2301-3-402-3-40-12-4012-300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1-2-30-2-34013-40-13-40-1340-1-2-30-12-40-1-2401-340-12-3012-302340-1-3402-340-1-230-123023-40-2-3-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-2340-12401-23012-4013401-2-40-1-2302-3-401-3401-2-301-240-12-40-1-2-40-1-340124012302-3401-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-3-40-12-3013-40-2-34012-402-34012301-340-2340-1-2-40-13-402-3-40-13401-2-40-12-4012401-3-401-2300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,2-34012-4012401-340-2-3-401-2-40-1-2401-3-401230-1-2-30-134023401340-1230-1-2-40-1-230-12-30-12400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-3401-24012-30-1240134012301-2-302-3-40-12-4013-401-2-402-340-1-2401240-23-4012-40-1-3-40-1-2300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-230-12301230-23-402-3-40234013-4012-40-2-340-1-3-401-240-2340-1-3402-340-1-2-30-1-2301240-12-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1340-12-302-3-401-2-401-340-2-3401-230-1-340-1-2-401-2402-3401240-12-4013-402340-1-3-401-2-30-23-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,23402-340-1-2-30-12301-2301-2-401230-2-3-40-1-240-12-302-3-401240-1-2-4012-30-1-3401-340-23401-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-30-23-40-2340-1-340-12-40-1-3-401-340-1-2402-3402-3-40234012401-3-4012-401-2-40-12-30-124012-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2301-2-301-2-40-1-340-1-2-4012-301230-23-40-12301-24023-40-1340-234013-40-2-3401-3-402-3-40-1-2-300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-2-340-1230-12-301-2-4012-4023402-3401-240-1240-23-401-230-1-2-401-340-12-40-1-3-40123013-40-1-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1230124023-40-1-2-40-2-3-401-3401-2-40-1-2-301230-12402-340-1-240-134013-40-23401-2-30-23-40-2-3400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-2-3402-340-12-30-1-340-1340-1-2-4012-301240-13-40234012-40-1240-1230-23-4023-4013401-2401-2300000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-13-40-12-301-3401-23013401-240-2-3-401-2-30-2340-1-2-302340-1-340-1-3-40-12-4012-3012402-3-4012-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2-401-2-30234012-40-23-40-1240-1-2-40-1-2401240-12-301230-1-340-13402-340-1230-1-3-40-2-3402-3-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2401-3401240-2-3-401-2-30-13-40-124012-4012-301-240234023-401-2301230-1-230-1230-1-3-402-3-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-3-4012-4013-4023401-2-30124013402-3-401-2-401-3-40-12-40-13-40-1340-2-340-12-30-1-2-30-1-3401-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-30-1-23012-30-23401340-1-2-301-230-1240-13402-3-401-2-3012402-3402340-123012-4012301-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-3401-2401-23013-40-1230-1240-234012-40-1-3-401-2-30-1-240-2-340-1-2-30-1-2-401-3-4023-40-1-230-12-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-2-34023401-2-401240-1-23023-40-1-2-40-2-3-40-1-34012-30-1-3-40-1230-12-301-23013402-3-40-12-40-12400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2301340-12-301-3-401-2-301-2-4012-40-1240-1-3-402340-2340-1-240-1-340-13-402-3401-24013-40-2-3400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,1-2-401-2-30-1-3-4012-302340-12401340-12-30-1-24023-401-3-40-1-2-40-2-3-4013-40-1-2-30-12-402-3-40-13-400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-30-1-240-12401-240-1-3-401-2-301-3401230-234013-4012-30-13401340-1-34023-40-2-3-40-1-2-3012400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-340-12-40-1-24023-401-34012-301-3-402-340-23-40-1-3-401340-1-230-1340-2-340-13-401-2-40-1-2-3012300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-12-301-2-30-1240-1-3-401-2-40-23-401-2301-3-40234013-402-3-40-1-2-4013401-240-1230-13-401-34012400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-13-40-1-3401-2-40-23-40-1-2-30124013-40-1-240-1230-1-2-4012-3012-40-2-3-40-12-301-2301-340-1-3-401-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-230-1-3401-3-401-340-1-2-302-340-2-3-40-12-30-2340-1-24012-3013-40-13-40-2-34012-40234012301-2400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1230-12-301-340-2-3-40-2-3401-2-40-234012-40-1-2302340-1240-23-40-1-34013-401-230-1-2-40-1-2-30-13400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-2-40-1-2-30-12-301340-1-3-40-1-240-134023-401-2-301-3402340-1230-1-2301-2401-3-40124012301-2300000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-1-3-4012401230-12301-2401-340-1-2-40-12-301-2-30-1-2-30-23-402-340-1340-1-230-1240-12-4023-4023400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,1240-13-40-2-3-402-340-23402-3-40-2-340-1-2301340-1240-23-401-2301-3-401-2-30-1-2-4012-30-12-40-1-2400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
3-4-18-generation,-1-2302-34023-401-230-1-2-30-13-401-2-301-2-40-1-2401240-1-3-4013-401-240-2-3402-3-40-1-340-1-2-40-12400000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,90
3-4-18-generation,-13-401-2301230-234012-30-1-240-1-2-302340-2-340-13401-2402-3401-34013401-2-30-1-34023-401-3-400000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,90
